url,duration,label
http://www.deccanherald.com/,300,0
http://www.ge.com/,425,0
http://authorise-lloyds-connect.com/Login.php,12,1
https://www.whatsappbokpgrup.wikaba.com/,252,1
http://www.aiyori.org/VerifuerID1/customer_center/customer-IDPP00C163/myaccount/signin/?country.x=US&locale.x=en_US,144,1
http://www.rishi-tea.com/,264,0
http://www.roastedcoffeebean.com/,276,0
http://www.searchenginesindex.com/,168,0
http://kcschnell.ca/xmlr.php,24,1
https://mail.whatsappgr.ibvitegr.duckdns.org/,192,1
http://pivnet.dlr.de/,-1,0
http://www.attackofthekop.co.uk/,-1,0
https://www.package-updates.support/RoyalMail/secure.php?&amp;sessionid=$hash&amp;securessl=true,-1,1
http://www.chevrolet.com/,324,0
http://www.vinylsolution.com/,312,0
http://www.nicholasrobertsltd.com/,240,0
https://joinedgrupwhatsapp77.zzux.com/,252,1
http://tokendigital.segurazona1-bn.com/,12,1
http://www.manchestercity.vitalfootball.co.uk/,192,0
http://www.mohunbaganclub.com/,204,0
http://account-identity-verification.my.id/Verification-page-owner.php,12,1
http://www.yunnansourcing.com/,264,0
http://www.lotionpuff.com/,300,0
https://itau24hrscxt.com/home.php,12,1
http://www.pragmakratos.com/usus/onedrive365,60,1
http://www.espnfc.com/club/liverpool/364/index,120,0
http://register-mynew-device.com/,12,1
http://www.soccerpie.com/man-utd-latest-news.html,156,0
http://www.leeflower.com/,276,0
http://www.liverpoolecho.co.uk/all-about/liverpool-fc,288,0
http://jyzqezczejrlgpokadudltdgyu-dot-poised-bot-306515.uk.r.appspot.com/,204,1
http://www.astonmartin.com/,324,0
https://mad4wealth.com/Account/Amazon/Security.php,12,1
https://cassasix.club/itauace/,12,1
https://orangesms07.yolasite.com/,156,1
http://urlz.fr/f9nb,132,1
https://www.hubjavane05.ml/,-1,1
http://www.doublegun.com/,348,0
https://cryptomails01.wixsite.com/my-site,108,1
http://zbiforxqiqvdsaoivsynhmsjcr-dot-gle39404049.rj.r.appspot.com/,204,1
https://dev.klinikmatanusantara.com/log-au/mpp/signin/b598/websrc,252,1
http://www.bibsocamer.org/,312,0
http://www.math.harvard.edu/~ctm/courses.html,457,0
http://www.kreuzmarket.com/,264,0
http://www.rkshipping.com/,276,0
https://customadesign.info/sharepoints,120,1
http://www.sun.in/,204,0
http://www.chambersstwines.com/,300,0
http://www.dynahitech.com/,276,0
https://www.wada-ama.org/,300,0
http://news.sky.com/sky-news/rss/business/rss.xml,471,0
http://www.time.com/time/business,348,0
http://www.douglashenderson.com/100guns.htm,264,0
http://www.royalind.com/,276,0
https://cecieee.org/uspay.html#3,168,1
https://ded3531.inmotionhosting.com/~bettafitcomau/wpadmin/fillupdate/index.php?email=aaaa@example.jp,252,1
http://www.topix.com/business,360,0
https://deviceverification.on-lineconnect.me/,-1,1
http://picnic.industries/wp-content/plugins/three-column-screen-layout/ad/excelzz/bizmail.php?email=ZmVuZy54dUB6aG9uZ3RpZW1lZGlhLmNvbQ==&amp;.rand=13vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc=1,-1,1
https://kksvip.xyz/amazonhz/tb.php?v=ss1616570,12,1
http://pinkoliveentertainment.com/wp-messages/passport%20alibaba/index.html?email=&amp;email&amp;url_type=footer_privacy&amp;biz_type=&amp;crm_mtn_tracelog_template=200412047&amp;crm_mtn_tracelog_task_id=a72ad2ca-ce11-4a70-b2e8-76fb3ff77ddc&amp;crm_mtn_tracelog_from_sys=service_feedback&amp;crm_mtn_tracelog_log_id=15532788161,36,1
https://sparkassen-giroverband10.xyz/sp/anmeldung.php?starten=4IDofT0ENeU58KuhlgvtGVyXSHcMwC&shufflUri?=KMt0c5IiNG6LUhuYAgFo,12,1
http://www.tiranga.net/,264,0
http://wfmh.org.pl/projects/delfina/,-1,0
https://abhijit623461.github.io/Facebook-login-page,120,1
http://www.uwo.ca/olympic/,339,0
http://www.humanistinstitute.org/,252,0
http://www.rubis.ch/,-1,0
http://www.denverzinelibrary.org/,204,0
http://www.wrcoffee.com/,204,0
http://www.secretrecordslimited.com/,240,0
http://dadsparadise.homestead.com/,348,0
http://www.whitecoffee.com/,288,0
http://www.phoenixcareergroup.com/,268,0
http://my-jcb-co-jp.akvvsgp.bar/,-1,1
https://www.hali.fax.online-cancel-payments.com/Login.php,12,1
http://bokep623.duckdns.org/,192,1
http://smbc-c.s4pf.cn/,24,1
http://helplly.net/ebill/etisalat%20new,12,1
http://deshgujarat.com/,204,0
https://arnazon-co.net/,12,1
http://home.earthlink.net/~jenniewebb/,324,0
https://wsidhufuhzsg.000webhostapp.com/,72,1
https://kontoservice002.xyz/sp/,12,1
http://sezindia.nic.in/,204,0
http://privacy-notifications-identity-page-and-login-issues.gq/id-verification-form.php,-1,1
http://tech.groups.yahoo.com/group/maththeorists/,336,0
"https://secure.oldschool.com-ez.ru/m=forum/forums.ws117,577878972,567778678,6748789743,3",12,1
http://www.cs.cmu.edu/~scandal/research-groups.html,435,0
http://www.i-cynic.com/,264,0
https://securelink-host.com/,12,1
http://www.thebigproject.co.uk/football/liverpool/index.htm,264,0
http://www.groundsforthought.com/,264,0
http://legendwife.com/luno/LUNO_2021/,12,1
http://www.historicalkits.co.uk/Manchester_United/Manchester_United.htm,192,0
http://www.daoheng.com.hk/,-1,0
http://www.madridismo.org/,144,0
https://myaib-account.com/,12,1
https://reject-newpayee-request.com/,12,1
http://forwarding.xj298.cn/,12,1
http://dev.klinikmatanusantara.com/log-au/mpp/signin/080a/websrc,252,1
http://www.springer.com/life+sci/biochemistry+and+biophysics/journal/249,288,0
http://www.mathplayground.com/,252,0
https://main.d2ifct1tuplnsi.amplifyapp.com/index.html#sharonmadison@prepaidlegal.com,36,1
https://removepayee-onlinebanking.com/,12,1
http://www.neworleansreview.org/,168,0
http://www.funbrain.com/math/index.html,288,0
http://www.hoffmans.com/,339,0
http://www.broad.mit.edu/tools/software.html,434,0
https://kontoservice009.xyz/sp/anmeldung.php,12,1
http://safetyguard-001-site1.itempurl.com/,96,1
http://authorise-lloyds-connect.com/,12,1
"https://secure.oldschool.com-ez.ru/m=forum/forums.ws117,2775465972,036498978277578,672317899743,3",12,1
http://www.bloomsbythebox.com/,216,0
http://www.seniorsguidetocomputers.com/,192,0
http://rockymountainroastery.com/,204,0
http://plato.stanford.edu/entries/constitutionalism/,442,0
https://oroma-42f59.web.app/banks/online.lloydsbank.co.uk,-1,1
http://www.worldsfinestchocolate.com/,324,0
http://www.lancasterbbq.com/,36,0
http://www.dunkindonuts.com/,312,0
https://whatsapp.blazagency.com/2a25aeb938002e10829c5d76c098e8eb/,12,1
https://sgkipqqatecosndzdwisnpxcjk-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.mymothersdelicacies.com/,252,0
http://tecnicsupportdsd.tonohost.com/Cargando....html,36,1
http://www.coffeebasics.com/,228,0
https://amznazon.co.jp.agjrrtrt.buzz/_,-1,1
http://amaz0n.myes.top/,-1,1
https://zavfofgyuxicwtuzvokbemhpuj-dot-gle39404049.rj.r.appspot.com/,204,1
https://royal.mail-deliveries.co/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
http://zuqmmtrjjflsrnapdrloczhzvs-dot-gle39404049.rj.r.appspot.com/,204,1
https://facebook-26373.duckdns.org/login.php,192,1
https://nnjxvlqfoprwqjlxwxvnmfdzlj-dot-gle39404049.rj.r.appspot.com/,204,1
https://iqgtovjiamufwgokltvqukyemi-dot-glmar9393293232323.uk.r.appspot.com/,204,1
https://bvridnaenqucnotzhuovhpfgea-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.infoplease.com/ipsa/A0114094.html,290,0
http://www.onlinecomputertips.com/,192,0
https://lsrekn4zfgaoagus3egm5atr24-jj2cvlaia66be-online-mbank-pl.translate.goog/pl/Login,-1,1
http://www.fameyang.com/,264,0
https://gerentecf.me/c/index.php,-1,1
http://www.ldc.upenn.edu/,422,0
https://whatsapp.blazagency.com/4a532ed7662e26353380675cf05a1801/,12,1
http://www.nzdl.org/,384,0
http://www.jaccs-jp.com/,12,1
https://smbc-card.com.smbo2.net/404.html,12,1
http://www.kidsolr.com/math/fractions.html,252,0
http://www.probabilitytheory.info/,240,0
http://villagelearningplace.org/,276,0
https://www.amazon-check-co-jp.v6f.top/,-1,1
https://www.lnstagram-help-center-copyright-notices.tk/,-1,1
http://www.math.ucla.edu/~tao/254a.1.03w/,435,0
https://newlifeschooloftheology.com/wp-content/themes/netnetnet/billing.php?ip=34.237.113.113,24,1
"https://secure.oldschool.com-ez.ru/m=forum/forums.ws117,2775465972,03649897827578,673172899743,3",12,1
http://royalmail-redelivery-uk.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
http://bkzqglzraxnkewggzgwsbdewyd-dot-glmar9393293232323.uk.r.appspot.com/,204,1
https://pornmesexvidionw.ourhobby.com/,252,1
https://freshcazino.azurewebsites.net/,120,1
https://acampsrqnvicyctjutoznqjawv-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.dowahdiddy.com/,276,0
https://removepayees-mobile.com/Login.php,12,1
http://www.antiqueguns.com/,372,0
https://bancaporinternet-interbark2lpe.com/login,12,1
https://venteachatvirshop.000webhostapp.com/,72,1
http://www.listofsearchengines.org/,108,0
http://help-registerpayee.com/,12,1
https://hsbc.authorise-prevent.com/Login.php,12,1
http://guj-epd.gov.in/,300,0
http://olympics.fhw.gr/,-1,0
http://www.speederandearls.com/,288,0
http://okmqdygimkujaxsfvkjllgbkbg-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
http://www.payeealertsinfo.com/lloyds/,12,1
https://www.amazon-check-co-jp.m2u.top/,-1,1
http://allhotkeys.com/,192,0
https://confirm-livepayee.com/Login.php,12,1
https://www.swissorderpaketstore.report/2021/die/post/sendung/wartet/infos/track/paket/manage/index.php,-1,1
http://www.isamayy.com/oro,12,1
http://www.linechecks.info/,12,1
https://whatsapp.blazagency.com/3b59d099c65420054f005a5ae1c20ff7,12,1
https://mail.unapproved-requestedpayee.com/lloyds/Login.php,12,1
https://mail.support-verify-mypayments.com/Login.php,12,1
http://www.kaapscandies.com/,180,0
http://facebk.fel-up.co/,12,1
http://farmingscotlandmagazine.com/,192,0
http://changewill.useramazonexperience.buzz/,-1,1
https://tsvfbhudbcesyyuqucsquhkihl-dot-gle39404049.rj.r.appspot.com/,204,1
http://academic.brooklyn.cuny.edu/education/jlemke/webs/gender/tsld002.htm,411,0
http://www.thebestcoffee.com/,300,0
http://olympics.fhw.gr/,-1,0
http://translate.sogoucdn.com/pcvtsnapshotorigin?url=https://www.paypal.com/us/signin&amp;query=paypal%20account&amp;tabMode=2&amp;n,96,1
http://markstea.homestead.com/,348,0
http://canal-nantes-brest.fr/-/orange/f0d91/,12,1
http://sic-week.000webhostapp.com/,72,1
http://www.amazon.com/,360,0
http://www.forbes.com/200best/,348,0
http://www.cohort.com/,312,0
http://www.aurateas.com/,192,0
https://soicaulodechuan.com/dhlexpil/,12,1
http://www.highlandcoffees.co.uk/,252,0
http://www.mmminc.org/,288,0
https://www.notify-user-denyaction.com/Login.php,12,1
http://www.hpsjewelers.com/,324,0
https://www.drmartensbrando.com/,12,1
http://www.dailythanthi.com/,348,0
http://www.deliveryswishome.cc/haktmcha/,12,1
http://qxqysgrmhwlpeuhvfxmcdhmjtb-dot-poised-bot-306515.uk.r.appspot.com/,204,1
http://www.kiplinger.com/,336,0
https://iaeaqrcydrnkpqbmhmdtrluoku-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.perchs.dk/,-1,0
https://okmqdygimkujaxsfvkjllgbkbg-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
http://www.micheles.com/,300,0
http://travelsnapz.tripod.com/,324,0
http://www.theblueowl.com/,252,0
https://www.verify-payeeuk.com/Login.php,12,1
https://pay23-olx.pl/track?id=835106538,-1,1
http://www.hindustantimes.com/,360,0
https://reybhmargaupbnkvocyrqlpieo-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
http://www.hulaheaven.net/,288,0
http://www.cgewho.in/,96,0
http://www.kremlinencrypt.com/,252,0
http://www.pagalguy.com/,240,0
http://www.mancitynews.com/,204,0
http://twitter.com/waynerooney,264,0
https://hsbc.cancel-online-payments.com/Login.php,12,1
https://lloydbank-help-secure.com/Login.php,12,1
http://messagerie-llebon-coins.com/,12,1
http://hhjxozxkuechvvuplhcdauwbwh-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
https://s.codetasty.com/bfsad/driv/,84,1
http://www.barkclothhawaii.com/,276,0
http://www.earthwaterfire.com/,264,0
https://www.raikuten.co-jp.luqonrmd.cc/,12,1
https://bujikena.web.app/,-1,1
https://zhwpnqkpacaxczukrumqkissbq-dot-gle39404049.rj.r.appspot.com/,204,1
https://pridecare-auth.ga/?login=do,-1,1
https://whatsapp.blazagency.com/3cca973405197b4d95b3efd148b3dd9a/billing.html?=aa6428ab5c4916789312b8e7da3ecfce,12,1
http://www.rudralife.com/,240,0
https://marketing.jffalcom.com.br/DHL/dhl/dhl/dhl/4b93189e1274760de78ae9eb172e27ce/,180,1
http://grub-dewasa-join99.duckdns.org/,192,1
http://www.maximumpcguides.com/,192,0
https://deliverydhlhome.cc/haktmcha/,12,1
https://dev.klinikmatanusantara.com/log-au/mpp/signin/148f/websrc,252,1
http://www.whiterose.co.th/,-1,0
https://messagerie-orange-vocal-20213.yolasite.com/,156,1
http://www.bambooflorist.com.my/,-1,0
http://www.aim.com.au/,-1,0
http://allegro-pl-7e2a33.ingress-daribow.easywp.com/logownie/form,96,1
https://yttevwtbwazqqggxcwpglexowd-dot-poised-bot-306515.uk.r.appspot.com/,204,1
https://pay19-olx.pl/payment,-1,1
https://customadesign.info/sharepoints/,120,1
http://en.wikipedia.org/wiki/Olympics,264,0
http://www.melchiorchocolates.co.uk/,264,0
https://www.amiozan.co-jp-azmazonmazonmazonamzoanm.buzz/,-1,1
http://www.scientificamerican.com/article.cfm?id=augmented-reality-a-new-w,300,0
http://jstyeselvvdquzpvwlvebiwwkd-dot-glmar9393293232323.uk.r.appspot.com/,204,1
http://www.eurekaforbes.com/,336,0
https://pbeuqdqvkzzjxlkqkpdmyizjfu-dot-gle39404049.rj.r.appspot.com/,204,1
https://justgot.gonevis.com/you-have-some-incoming-files/,60,1
http://www.halftonebodyjewelry.com/,108,0
https://www.joinedgrupwhatsapp77.zzux.com/,252,1
http://instagram-x.ru/,12,1
http://dev.klinikmatanusantara.com/log-au/mpp/signin/0c29/websrc,252,1
https://accessroyal.mail-parcel.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,12,1
http://ip-50-62-81-19.ip.secureserver.net/setup/home/info_details.php,283,1
http://uilspavwghrlzcyktizluancrj-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.meineke.com/,420,0
http://www.crisisnavigator.org/,252,0
https://maassengeer2021.000webhostapp.com/,72,1
https://www.naturopathica.com/,312,0
http://whispers.theshoppe.com/,276,0
http://pubgeventsseasons18.com/login.php,12,1
http://hhhehdrofpjltxerompmlkxgea-dot-gle39404049.rj.r.appspot.com/,204,1
https://application-security-payee.com/,12,1
http://www.eyedoctors.in/,192,0
http://eyeonbooks.com/,264,0
http://jscgiftshop.com/onedrive365/assets/,12,1
http://www.handsongenetics.com/,300,0
http://www.joybeauty.com/,300,0
http://www.niua.org/,264,0
https://join-group-whatsapp4g.cf/login.php,-1,1
https://www.amiozan.co-jp-azmonuazon.xyz/,12,1
https://atthelpdeskservices.weebly.com/,192,1
https://oroma-42f59.web.app/auth/2.html,-1,1
http://www.bestjobsus.com/,228,0
https://www.cr.mufg.jp.smbo2.shop/pc/MUFG_pcselectcard.html,-1,1
http://claus.bz/983467232/LUNO/,-1,1
http://www.penhaligons.com/,288,0
http://www.aromaterra.com/,276,0
https://www.amazon-check-co-jp.g9r.top/,-1,1
http://www.noodletools.com/noodlebib/,300,0
http://www.silvertipstea.com/,264,0
https://71268351.suaraburuhnews.com/e.php,84,1
http://webspace.webring.com/people/sm/moviesneak/,312,0
http://cornerforge.com/file/,12,1
http://www.greenstonesoap.com/,264,0
https://casino-sol.club/,12,1
http://www.delicasa.com/,48,0
https://marketing.jffalcom.com.br/DHL/dhl/dhl/dhl/36a63447a92ab8c5b52ea23d6debddfd/,180,1
http://shohidurrahman.info/,36,1
http://grp01.com/rakuten,12,1
http://broadcast-live.com/business/index.html,276,0
https://www.amazon-check-co-jp.y5r.top/,-1,1
http://www.squaresbarbque.com/,276,0
http://www.mindspring.com/~mfpatton/sclinic.htm,324,0
https://www.deliveryswishome.cc/haktmcha/,12,1
http://www.wisdom.weizmann.ac.il/~yakov/thebook.pdf,-1,0
http://verifikasi-blockeds8.forumz.info/,72,1
http://www.teaspring.com/,216,0
https://mobilerechnungs.de/login/,-1,1
http://www.foxestalk.co.uk/,216,0
http://financeservices.about.com/,276,0
http://myidsignwithid.from-al.com/TEL/31d847131e74facb3cf99b64461f4010/,180,1
http://hsbc.personal-new-log.com/Login.php,12,1
https://www.cancels-payee.com/Login.php,12,1
http://skinhairnailinstitutedelhi.com/,192,0
https://www.donnellychocolates.com/,336,0
https://rakutenet.raksabur.tokyo/,-1,1
http://dget.nic.in/,204,0
http://www.pcexpertsve.com/nlyzprjhzf.html?jHBFdXEaZsXDFCYGvbHUbNIJnOnOnJIuhBgvvgfcxfdSEzXrdFCgvHBGVfcD,36,1
http://allaboutliverpoolfc.blogspot.com/,252,0
http://www.synaptic.bc.ca/gallery/,246,0
http://www.saperston.com/,312,0
http://www.bespaskind.com/,-1,0
http://www.coffeecompass.co.uk/,312,0
http://classic-radionics.tripod.com/index.htm,324,0
http://www.vrchocolates.com/,204,0
http://www.goldenradioservice.com/,156,0
http://www.boulderwine.com/,288,0
https://www.devicesupport-lloydbank.com/Login.php,12,1
http://www.kontoservice001.xyz/spatrck/,12,1
http://www.e-teas.co.uk/,240,0
http://www.darwinmuseum.ru/,108,0
http://www.hitimewine.net/,288,0
http://www.worldclassresumes.com/,264,0
http://www.giftmangoesindia.com/,228,0
https://olx.pl-getpost.store,12,1
https://anazon.co.jp.nmfdg.buzz/_,-1,1
http://helplly.net/ebill/etisalat%20new/,12,1
http://www.resumedeli.com/,240,0
https://alvizfqmgqwdtgzakwlaatodlf-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.angelfire.com/amiga2/allnaturalbathsoap/,276,0
https://kebmvtybaeeagojnftswchzccu-dot-gle39404049.rj.r.appspot.com/,204,1
https://breedserve.xyz/office2,-1,1
http://runningwildspirit.com/,252,0
https://smbc-card.com.smbo2.tokyo/,-1,1
https://france-banque-particulier-postale.ml/,-1,1
http://pbpqpfwxyhxgwwdmhrbrxgnmyw-dot-glmar9393293232323.uk.r.appspot.com/,204,1
https://review-page-activation-required-2021.my.id/,12,1
https://showmmo.bdcollegepa.com/pinhead.php,12,1
http://www.intrare.ch/,-1,0
https://www.help-securellyod.com/Login.php,12,1
https://my-jcb.mibishilengqueta.com/index/mobile/login.html,36,1
http://yygsujfvmcywbwkrnxfvoflrdq-dot-glmar9393293232323.uk.r.appspot.com/,204,1
https://www.whatsapp-kentenbersama.joingrupwa10.gq/,-1,1
http://delhihighcourt.nic.in/,204,0
https://whatsapp.blazagency.com/37966a2cfb2a85118bed1382388d8cdc/billing.html?=aa6428ab5c4916789312b8e7da3ecfce,12,1
http://www.esake.com/,283,0
https://hsbc.cancel-web-payment.com/Login.php,12,1
http://www.pon.harvard.edu/,457,0
http://wcjnpbdkfaqhnlfsiysiuwzrxc-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.coffeebydesign.com/,276,0
http://www.barnesandwatson.com/,276,0
http://www.windesign.at/,-1,0
http://www.farleaves.com/,288,0
http://www.121music.com/,288,0
https://whatsapp.blazagency.com/47815c405eeb9c1bce2474bf7d067f2b/billing.html?=aa6428ab5c4916789312b8e7da3ecfce,12,1
http://www.bopcricket.co.nz/,-1,0
http://lists.sourceforge.net/lists/listinfo/javamath-discuss,300,0
http://www.jn.inf.ethz.ch/education/index.html,-1,0
http://www.gujaratassembly.gov.in/,228,0
http://www.biab.ac.uk/,225,0
http://www.aiyori.org/VerifuerID1/customer_center/customer-IDPP00C163,144,1
http://www.cr-mufg-jp.cc/,12,1
http://www.ibiblio.org/expo/vatican.exhibit/exhibit/d-mathematics/Greek_math.html,336,0
http://www.retrowonders.com/,252,0
https://949003806965240303.weebly.com/,192,1
http://secure1811.tmweb.ru/C-A/f29dc4c60335821/region.php?particulier#_f29dc4c6033582188,180,1
https://tokendigital.segurazona1-bn.com/BNWeb/lnicio/,12,1
http://www.dev.klinikmatanusantara.com/log-au/mpp/signin/4e9c/websrc,252,1
http://www.kpittard.com/css/css/project.bid.proposal/xx/,48,1
https://fnhgjzzleamnkprxqdyvjfndfv-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
http://www.jobtarget.com/,252,0
https://vhfdricjycjeeyqzurpkbesdjs-dot-gle39404049.rj.r.appspot.com/,204,1
http://www.themusic.com/,324,0
http://help-registerpayee.com/Login.php,12,1
http://www.soapboxusa.com/,288,0
http://www.marcolympics.org/,216,0
http://www.beautycentury.com/,300,0
http://gail.nic.in/,204,0
http://www.dbwrench.com/,204,0
http://www.ferriscoffee.com/,324,0
http://www.peterstorey.co.uk/,168,0
http://context.umcs.maine.edu/,392,0
http://www.psyops.net/,264,0
http://www.simplehelp.net/,192,0
http://www.eshinejewelry.com/,180,0
http://www.chocolatesonbroadway.com/,252,0
https://naturallylivingketo.com/Activation.bred.fr/BREDSecure/connexion-bred/moncompte/Fr_fr/bred.banquepopulaire.fr/portailinternet/Pages/default/voscomptes/,36,1
https://whatsapp-info.guidtxt87.ga/,-1,1
https://jcxlxcxqdhpxehtrwbnehlpneu-dot-glmar9393293232323.uk.r.appspot.com/,204,1
http://www.quia.com/jg/65626.html,312,0
http://www.roboticsindia.com/,228,0
http://www.historicalkits.co.uk/Leicester_City/Leicester_City.htm,192,0
http://182.16.26.236/ap/signin?openid.pape.max_auth_age=0&amp;amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.assoc_handle=jpflex&amp;amp;openid.mode=checkid_setup&amp;amp;key=a@b.c&amp;amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;amp;&amp;amp;ref_=nav_em_hd_clc_signin,-1,1
https://xpbmbjqmcupxwogwvpobxphaja-dot-gle39404049.rj.r.appspot.com/,204,1
https://www.amazon-check-co-jp.s3x.top/,-1,1
https://salon-sup.nc/wp-content/plugins/zvymnbv/Adpadpsecurity/adp/,-1,1
http://adporbe.club/ADOBE/adobe2021/11ff27fe2905c879211c8d083,12,1
http://www.deco-world.com/,228,0
http://www.hasbeans.ca/,292,0
https://vps68386.inmotionhosting.com/~cb67f65/update/update/,252,1
http://www.fcbarcelona.com/,300,0
https://mbobvnlykcukmfbpwnblthlzij-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
https://mvibtqxgurrssohjbqebvnzckp-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
http://eccb.net/,216,0
https://royalmail.parcel-redelivery-attemp-ref018.com/,12,1
http://www.miislita.com/,240,0
http://www.insecure.org/sploits_linux.html,360,0
https://removethis-device.com/lloyds/Login.php,12,1
http://www.isoh.org/,288,0
http://leicestercity.org/,228,0
http://www.blackriverroasters.com/,168,0
http://www.microsoft.com/about/,372,0
https://www.venixotechnologies.com/wp-content/plugins/vpjkhj/c-a/connexion/7f1916abf2d138766bd5ed15e07fb36c/4faae6249a13ded7d1c6c39b0f4cf39c/,48,1
http://royalmail.parcel-redelivery.com/,12,1
http://royalmail.co.uk-delivery.org/,12,1
https://royalmail.details-delivery-sec1.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,12,1
http://www.softpower-madhur.blogspot.com/,252,0
http://www.subodhbrothers.com/,156,0
https://parcelreshipping.com/banks/hsbc.co.uk/,12,1
http://cu89987.tmweb.ru/,180,1
https://o2-billingupdatefailure.com/,12,1
http://www.surfcitycoffee.com/,264,0
http://rulesfb-5eqchrmkukvi.webport.ca/connect.html,192,1
https://cr.mufg.jp.smbo2.shop/404.html,-1,1
https://whatsapp.blazagency.com/2a25aeb938002e10829c5d76c098e8eb,12,1
https://www.ainozanm.jp-co-arrnzxzaimazon.cyou/,-1,1
http://nocontent-mpvvvoqo.velocityhub.com/nextVRF.html?location=0f29350b79e2ea73fc9606bb3e4e5603,96,1
http://www.coltschocolates.com/,312,0
https://rb.gy/j4dlom?confirmation,-1,1
http://www.rococochocolates.com/,288,0
http://districts.nic.in/,204,0
https://kontoservice007.xyz/sp/anmeldung.php?starten=yu53PpQ4oZ0mYr8vG9iTXIqzVME6kU&shufflUri?=vzJ2hwy70F3UqcVsPWR8,12,1
http://northindiapress.com/,108,0
http://ayaproperty.com/advance/LUNO_UPDATE_2021/LUNO_UPDATE_2021/LUNO_UPDATE_2020,12,1
https://rakvtem-q8x5mu.cc/jp/rms/Rakuten/,12,1
http://www.edwardmarc.com/,192,0
https://mail.help-registerpayee.com/Login.php,12,1
http://www.atomizersking.com/,264,0
https://lbkofnlwyhbocpshekhxulqvzi-dot-gle39404049.rj.r.appspot.com/,204,1
https://www.myroyalmail-parcelpayment.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
https://centre1.bubbleapps.io/,72,1
http://hosted.ap.org/lineups/BUSINESSHEADS-rss_2.0.xml?SITE=RANDOM&SECTION=HOME,444,0
http://www.alhansen.com/,312,0
http://www.rogerschocolates.com/,396,0
http://muse.jhu.edu/journals/theatre_topics/,412,0
https://pay21-olx.pl/track?id=879386673,-1,1
http://vod.reliableiptv.com/images/spl_schedules/6c0ab87c5daa7374337f8ebf591c6ba3/index.php?2d1b4b8ce10b14059197351d40f6bb8e?dispatch=EhFN75JzUVQwkPmbW65MqCuhwiqJQNXv4CibI1LCWB9hrwsnCx,144,1
https://dkbscure.com/verx,12,1
https://abfqjfcarleiboruzvsyfiraxh-dot-gle39404049.rj.r.appspot.com/,204,1
http://forwarding.xj247.cn/,12,1
http://www.mathcs.carleton.edu/probweb/probweb.html,422,0
http://pagesperso-orange.fr/pierrelib/,168,0
http://www.realbreadpudding.com/,192,0
https://whatsapp.blazagency.com/0c774246dfbb8af9d2e06b452c23f631/,12,1
https://my.jcb.co.jp.herunfc.com/index.html,48,1
http://www.perfumeemporium.com/,300,0
https://lloy-dsuk-onlinebanking.com/,12,1
http://www.fineteas.com/,348,0
http://www.diazrecords.com/,264,0
http://www.on-the-matrix.com/,276,0
http://www.football365.com/leicester-city/,288,0
https://diwcykiilkweuafxsmklqsjrkd-dot-poised-bot-306515.uk.r.appspot.com/,204,1
https://www.thesanfranciscochocolatefactory.com/,72,0
http://www.kicknews.com/premier-league/liverpool/latest,228,0
http://www.juergendaum.com/,264,0
http://rajestateconsultants.tripod.com/,324,0
https://tcm-peng.de/zm/,-1,1
https://www1.amaeom.ckygq.cn/,12,1
http://www.postdelivery.support/RoyalMail/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,-1,1
http://www.gosupercool.com/,252,0
http://gffhhry.hyperphp.com/,180,1
http://elfmsssru.com/ieoi887w/offs/d05a526f2804957ada2a161120c362bc/Login.php?websrc=1afec745a539f74a4df8b2238857e006&dispatched=22&id=937698060,12,1
http://www.mijnargentabe.com/,12,1
http://linuxsecurity.com/,281,0
https://www.amazon-check-co-jp.i4h.top/,-1,1
https://royalmail.parcel-redelivery-info.com/,12,1
http://www.bluemountaincoffee.com/,300,0
