,url,duration,label
2063,http://www.sieccan.org/,264,0
2064,https://fzajrvxkawovyxtrixjqtdlako-dot-gle39404049.rj.r.appspot.com/,204,1
2065,http://www.scorebest.com/site/,24,0
2066,http://www.sabtv.com/,264,0
2067,http://www.ashbysteasoflondon.com/,264,0
2068,http://www.skysports.com/manchester-city,354,0
2069,http://sgsfsesefdf.xdxzfjhrc.buzz/signim/homepage,-1,1
2071,https://instagram-x.ru/login,12,1
2072,http://www.purdys.com/,324,0
2073,http://www.cad.polito.it/,312,0
2074,http://www.precimaxonline.com/,252,0
2075,http://www.kyanitegems.com/,252,0
2076,http://www.mazda.co.jp/,-1,0
2077,https://amazon-recovery-uk.com/,12,1
2078,https://eba0200d0c.nxcli.net/wells/login.php?cmd=login_submit&amp;id=3918f71d09607e88ce3fe682d67209b03918f71d09607e88ce3fe682d67209b0&amp;session=3918f71d09607e88ce3fe682d67209b03918f71d09607e88ce3fe682d67209b0,60,1
2079,http://www.cbiz.com/,348,0
2080,http://www.kronchocolatier.com/,276,0
2081,https://biversum.com/pdf/order/service/payment.php,108,1
2082,https://www.secure-mypayee-login.com/Login.php,12,1
2083,http://science.nasa.gov/newhome/headlines/ast28may99_1.htm,-1,0
2084,https://outlooklive11.weebly.com/,192,1
2085,https://fee-royalmail-pay.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2086,https://igxxxstwwvxzyvsnxopnbtwhvu-dot-gle39404049.rj.r.appspot.com/,204,1
2087,http://www.arctickingdom.com/,330,0
2088,http://signin.trcaidu.bar/,-1,1
2089,http://www.nucleics.com/DNA_sequencing_tools/DNA-sequencing-software-countertrace.html,264,0
2090,http://www.isamayy.com/oro/,12,1
2091,http://www.generationtea.com/,288,0
2092,http://www.lazarschocolate.com/,276,0
2093,http://ashiqgallery.com/,216,0
2094,http://hireheatherdeba.org/eFolder/0ffline/933,120,1
2095,http://tapedispenser.com.br/jjs/signin.php,60,1
2096,http://www.football.co.uk/profiles/players/john-terry/29603,302,0
2097,http://smeo.org.mx/pi/b,-1,1
2098,http://fpcxahrcnhgesjcvjyuythfevn-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2099,https://pour-vous-identifier15.yolasite.com/,156,1
2100,http://www.thecosmeticsurgeon.com/,288,0
2101,https://www.recipient-authorisation-secure.com/Login.php,12,1
2102,https://mychat1.tk/,-1,1
2103,https://www.xpertsgroup.co.in/Verify/,36,1
2104,http://www.hali.fax.online-cancel-payments.com/,12,1
2105,http://www.woodspriteorganicbody.com/,168,0
2106,http://a0519874.xsph.ru/exchange/exhub-exchanger.html,156,1
2107,https://accessroyal.mail-parcel.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2108,http://www.people.virginia.edu/~rjb3v/rjb.html,436,0
2109,https://amznazon.co.jp.qgdfhdfsdfsdf.buzz/_,-1,1
2110,https://littlefoots.ru/5611b1c812175cc2804a85f9e51390b8,24,1
2111,http://www.base.com/,336,0
2112,http://www.csgr.org/,276,0
2113,http://www.jscgiftshop.com/onedrive365,12,1
2114,http://www.cricketpulse.com/,168,0
2115,http://www.overfinch.com/,264,0
2116,http://www.bnt-chemicals.de/,-1,0
2118,http://www.vidyaonline.net/,264,0
2119,http://www.protecctionline.tonohost.com/,36,1
2120,http://www.pratahkal.com/,264,0
2121,http://www.thirdrockdesign.co.uk/,216,0
2122,https://i.ifacebook-profile.jessicawholl.casa/mobile.php,-1,1
2123,http://www.reutersbusinessinsight.com/,264,0
2124,http://tasteoftexasbarbecue.com/,276,0
2125,http://kushkm.tripod.com/History-of-the-Olympics/,324,0
2126,http://www.ottolina.it/,266,0
2127,http://www.zaro.com/,324,0
2128,http://www.qualitysprinkles.com/,144,0
2129,http://www.doingthe92.com/,204,0
2130,https://cwsweets.co.uk/ali/ali/login.php?email=jdeim@fisherstech.com,48,1
2131,http://www.etc.in/,180,0
2132,http://www.math.uni-bielefeld.de/~fdlist/,-1,0
2133,https://whatsapp.blazagency.com/2a25aeb938002e10829c5d76c098e8eb/billing.html?=aa6428ab5c4916789312b8e7da3ecfce,12,1
2134,http://taimitaivas.fi/v3/v3,-1,1
2135,http://www.sen-dure.com/,312,0
2136,http://fotoboothdenver.com/sslubitcoin/LUNO_2021,72,1
2137,http://resecured-mypayees.com/,12,1
2138,http://www.fishonabike.com/,264,0
2139,http://royalmail.redelivery-parcel-attempt-ref0.com/,12,1
2140,http://thefoxfanzine.wordpress.com/,264,0
2141,http://www.decadentlittlemorsels.com/,36,0
2142,http://services.runescape.com-cn.ru/,12,1
2143,https://hsbc.negate-online-pay.com/Login.php,12,1
2144,http://www.indiaeducationdiary.in/,168,0
2145,http://www.cs.pitt.edu/~kirk/algorithmcourses/,397,0
2146,https://ojfrvdcsgwhrotnuiuvaduyxyw-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2147,https://hsbc.payments-cancel-login.com/Login.php,12,1
2148,http://daviviiendaa.xyz/,12,1
2149,http://www.efluids.com/,264,0
2150,http://verivikasi-pemblokiran-fb5.cf/login.php,-1,1
2151,http://www.rkfma.com/,240,0
2152,http://www.careerandresume.com/,264,0
2153,http://www.thefragrantleaf.com/,240,0
2154,https://atdropbox.weebly.com/,192,1
2155,https://syvqtyjsbsdzharvpimqdtmjwt-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
2156,https://www.amiozan.co-jp-azmonuazon.buzz/,-1,1
2157,http://lwttxvtpwbkxabfmdjmdvidqbc-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2158,http://www.parfums-jamaica.com/,264,0
2159,http://pigofthemonth.com/,168,0
2160,https://solucionesortopedicas.mx/lite101/Excel/page/,-1,1
2161,http://u1060035u4l.ha004.t.justns.ru/AGRINET/CA-END-OFF/2da31e9640f5288/region.php?AUTH=2da31e9640f5288,84,1
2162,http://www.piggiepark.com/,180,0
2163,https://forwarding.xj407.cn/signin/?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,12,1
2164,http://ceojammukashmir.nic.in/,204,0
2165,https://olx.polska-dastawka.bond/?korektor-graficzny-CID99-IDIEmXX7.html,-1,1
2166,https://rakuttet.rausjk.net/,12,1
2167,https://www.tomerkoron.co.il/re/id/post/65f5s6d/idp/login/portal-delivery/2fkundencenter/zigzag.php/checkout.html,-1,1
2168,http://sdhawan.com/,264,0
2169,http://www.sunrisesoap.com/,288,0
2170,http://www.mikebest.net/,264,0
2171,http://www.reckittbenckiser.com/,268,0
2172,http://www.tanpages.com/,300,0
2173,http://services.runescape.com-no.ru/,12,1
2174,http://www.barcafan-club.com/,156,0
2175,http://www.choconet1.com/,312,0
2176,http://ranjanviolin.tripod.com/,324,0
2177,https://jruagbccrgiytfwurdgrzjomin-dot-poised-bot-306515.uk.r.appspot.com/,204,1
2178,https://connectwellsfargosecure.duckdns.org/auth/signin/dashboard/session/signin.php?error=&amp;appIdKey=T61387uB9cG4QxKPyhWLIwUYam&amp;country=US,192,1
2179,https://directs-bank-mufg-co-jp.zr019.cn,12,1
2180,http://www.hawthornecoffee.com/,264,0
2181,http://planningcommission.nic.in/,204,0
2182,http://www.indiancricketfans.com/,180,0
2183,https://breqohqdfrmspybqykgopqcwuz-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
2184,https://fixe-vocal-sms-mobile.weebly.com/,192,1
2185,http://manutd.com/,300,0
2186,http://www.alpertron.com.ar/NUMBERT.HTM,264,0
2187,https://c00.us/82mn8,12,1
2188,http://www.tysknews.com/Depts/gov_philosophy/phil_of_government.htm,252,0
2189,http://amazom.co.jp.verification10000.com/,12,1
2190,http://www.soccerbase.com/teams/team.sd?team_id=1718,276,0
2191,http://dargonquest.com/wp-includes/dubom/?email=berthylelnelson@prepaidlegal.com,84,1
2192,https://attusupdate.weebly.com/,192,1
2193,https://yauyatvbqcscfkfhbpjatczjdf-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
2194,https://raktuen-jp.buzz/,-1,1
2195,https://secure273.inmotionhosting.com/~d90aba5/x6o6br2b5zesy73/3hw7q75d11ktvis/8a1ea16018e2536/,252,1
2196,https://royalmail-parcel-update.com/,12,1
2197,https://wfnnhmleoipkzxgmbfogaxdrgo-dot-gle39404049.rj.r.appspot.com/,204,1
2198,http://www.sirlinksalot.net/olympics.html,252,0
2199,http://www.thestatesman.com/,300,0
2200,http://www.adriansrecords.co.uk/,96,0
2201,http://www.shanshuiteas.com/,312,0
2202,http://atozhomeappliance.com/tx/home/myaccount/vbv.php?websrc=e17ea285ad581008aac6b89b49ab879e&amp;dispatched=29&amp;id=6096378238,12,1
2203,http://www.liverpoolfc.com/,288,0
2204,http://winelibrary.com/,348,0
2205,https://forwarding.xj395.cn/signin/?openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.amazon.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signin,12,1
2206,http://www.malloc.de/en/,-1,0
2207,http://www.worldkungfu.com/,336,0
2209,http://www.bioconstructor.com/,264,0
2210,https://prosecmalta.com/wp_kontent/mime.php,48,1
2211,https://jyzqezczejrlgpokadudltdgyu-dot-poised-bot-306515.uk.r.appspot.com/,204,1
2212,https://royalmail.redelivery-attempt.com/,12,1
2213,http://www.math.wpi.edu/IQP/BVCalcHist/calctoc.html,400,0
2214,http://www.sunsite.ubc.ca/DigitalMathArchive/Langlands/intro.html,291,0
2215,https://ocuvneach.z4.web.core.windows.net/,310,1
2216,http://www.wienerlibrary.co.uk/,276,0
2217,https://pay21-olx.pl/track?id=573514383,-1,1
2218,http://www.amarujala.com/,300,0
2219,https://main.d1o5w2cgv976pr.amplifyapp.com/,36,1
2220,http://www.ldssdc.info/,240,0
2221,https://tzdspkmulrzxwmhkxdnyhrldsu-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2222,http://www.kyelateas.com/,12,0
2223,http://www.wngd.org/,192,0
2224,https://ing-de.com/pagamento/,12,1
2225,http://www.photodays.co.uk/,24,0
2226,http://web.inter.nl.net/users/Paul.Treanor/neoliberalism.html,348,0
2227,http://www.cmebrewcoffee.com/,228,0
2228,http://news.google.co.in/,216,0
2229,http://www.dotcombooks4u.com/,228,0
2230,http://www.baudelairesoaps.com/,336,0
2231,http://www.footymania.com/league.phtml?leagueID=6,267,0
2232,https://allegro-pl-7e2a33.ingress-daribow.easywp.com/logownie/form/login.php?origin_url=/,96,1
2233,https://www.amazon-check-co-jp.v3i.top/,-1,1
2234,https://xlfgxbpuiujqdrjliisnsxemjo-dot-gle39404049.rj.r.appspot.com/,204,1
2235,http://www.cnvp-jewelry.com/,156,0
2236,http://www.swulinski.com/travels/,300,0
2237,http://kroc.nd.edu/,421,0
2238,http://www.jvrb.org/,216,0
2239,http://www.telegraph.co.uk/manchester-united-fc/,312,0
2240,http://www.spacpl.com/,288,0
2241,https://royalmail.co.uk-postal.com/,12,1
2242,http://kids.aol.com/homework-help/textbook,317,0
2243,http://www.8mm16mmfilmscollectibles.com/,252,0
2244,http://rulesfb-k4za31agqpfsp0.webport.ca/connect.html?timelimit=85f672241849c8bbd20a752bad034c18,192,1
2246,http://pemblokiran-1.duckdns.org/login.php,192,1
2247,https://myjcb.solutinonsup.buzz/,-1,1
2248,http://qlymwdrkqugrpnxsxpwupxcmch-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2249,https://www.halisupportservice.com/Login.php,12,1
2250,https://active-page-dashboard.my.id/,12,1
2251,http://grp02.id.rakutan-co-jpr.buzz/goto.php,-1,1
2252,http://www.lookalive.com/,-1,0
2253,http://www.soundwaves.com/,312,0
2254,http://interniitm.co.in/login.html,12,1
2255,http://cocodelice.com/,216,0
2256,http://www.manchestercity-mad.co.uk/,264,0
2257,http://waterinfo.nic.in/,204,0
2258,https://royalmail.delivery-arrival.com/verifylogin.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2259,https://www.amazon-check-co-jp.v4f.top/,-1,1
2260,http://www.icecd.org/,264,0
2261,http://www.serendipitea.com/,348,0
2262,http://www.maths.gla.ac.uk/~ca/,217,0
2263,http://www.isoh.org/,288,0
2264,https://lbg.dev-icehelp.me/Login.php,-1,1
2265,https://loginsecureatt.weebly.com/,192,1
2266,https://jdpiisjtfcsbtyvpwwgnpmxdqd-dot-gle39404049.rj.r.appspot.com/,204,1
2267,http://serviceforbes.moonfruit.com/,264,1
2268,http://www.eclectics.com/authors.html,384,0
2269,http://www.conferencealerts.com/peace.htm,336,0
2270,http://aquidelrey.pt/xx/index.html,-1,1
2271,http://rulesfb-77gki17is9hhmju.webport.ca/connect.html?timelimit=ea72db637563b44abf63134a02553893,192,1
2272,http://www.rakuten.co.jp.ws6zntebgp646q9w6m0x4z3m.shop/,-1,1
2273,https://hvzsusrfhrfnuaxljbzdrwgnki-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
2274,https://www.online-security-deregister.com/Login.php,12,1
2275,http://www.internet-guide.co.uk/,240,0
2276,http://www.mudrasforhealing.com/,281,0
2277,http://www.shareholdervalue.com/,288,0
2278,https://orange-client8.yolasite.com/,156,1
2279,http://www.surasoatlifes.tonohost.com/,36,1
2280,http://78451452145.hyperphp.com/,180,1
2281,https://url.honeyjam.kr/r/K46OaGe,36,1
2282,http://ceo.uab.cat/academicnet/,-1,0
2283,https://globailpage-prodwebex.com/,12,1
2284,https://ppi.mwavpn.com/,12,1
2285,http://www.oswego.edu/~economic/workpap.htm,405,0
2286,https://royal-mail-redelivery2uk.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2287,http://www.jasoninc.com/,336,0
2288,https://amazyhf.co.jp.taffrwt.cn/,12,1
2289,https://sicurezza-portale.com/,12,1
2290,https://lloyds.verification-activity-alert.com,12,1
2291,https://smbc-card.zfdjj.cn/smbc/smbcupdatebill.html,12,1
2292,http://www.nwmp.com/,312,0
2293,https://swisradelivery.cc/haktmcha,12,1
2294,http://chfrichmond-orrgg.cf/?login=do,-1,1
2295,http://www.hsbc.cancel-online-payments.com/Login.php,12,1
2296,http://suspfacebookcom-14796405.nightaway.ca/connect.html?timelimit=eb0a9edccea90e37ea7c82e460ec1416,48,1
2297,http://www.itoen.com/,300,0
2298,http://www.haletea.com/,384,0
2299,http://www.sport.co.uk/football/liverpool/,314,0
2300,https://ofaqfdaybabzfphbdwzvqcpmwz-dot-gle39404049.rj.r.appspot.com/,204,1
2301,https://www.amaeom.xifep.cn/404.html,12,1
2302,https://devilish-sectors.000webhostapp.com/link/cncountin/cncountin/cncountin/upload/en.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=c2FmZXNAY25zYWZlcGx1cy5jb20=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,72,1
2303,https://orange2152-85.weebly.com/,192,1
2304,https://reactiva-bcponlineperu.cob-suap.com/,12,1
2305,https://u20906674.ct.sendgrid.net/ls/click?upn=RdeoQpFS5vOl44RSDkJlSdclVmg6-2FgxZGo8C-2BGcTbCr1u1EIwmBJR8yP9rQyUN6nUitC_Zf9noBSXp6zmd8gcAmse0AXAX2pHchl-2F22P-2F2hUGyatcMEWc1tfRgoyrg0mN2UmYSpXo4-2FWplxo-2BnueaK4saz7Ld57cwh1BwuqX8yIXJMLejsH35R27NYyjrYf6UmnzUuNs8-2Fqfdu9AnCjBiWTm2QZvdBZt8A4DXscJmeGKr4NwanyYzV-2F51NG6JLpyesBw4cpvKZsx5Txpr4hU4JbslgprxqMyCbOXY8gDCQSZMuCZXgU3JO4Qlh6p1zAWfZzPMD4v9D4IS-2BfRsHbFRzyWXBVnOa4mDyKGpU0xThd-2FLsad61YOIZE898WkVgu3BM-2FX0N10fSRfkwA-2BQtZXKZ11C8SUCwH8e-2Fl5Q0-2Fp0vLFf7djeNX7d4kPU9UsV5vF6qT4HSf0s97TCSmE8avf55RdlFLiiusOOy4V3VoefqvjvbxtYNhehTHTQdh8YloKFf9J035xSdPMmjiF40McceogNLLZ62W3caA6EMA1saWjeROWu8c0FqS-2B9trZXAYDtYgBGbeSvtBihnRE83UmaIlQ1vgNoPnZqX53zXpkiWGybw8VuRPwEt7vth6mh-2BYNHnqtso3praXkmqhwMO21ECkF6DW-2B0sucSZCufDbQD9zZyPQWegTBYybJAC8zX8V7u60PvCXUqVPPRpaMYHHXLBnXIJJ-2BUzFqNjZ-2FzqEA0KE55Nj2TyL-2F0giwlf0zn6ycwmi5gIaTuPvFxO8-2BLPdiDQNBKxSv5DNzZ-2Frnpc6NrCzKHBqy80lrsLGzewm17vHZPIQLHHc0qdZ4JMzgncXnRoYRxe-2FrhNb86HA6pMYe-2F-2BcoQj6Gy0msVQ7wSbq1lQhIY4b-2F8AWC3bq8U-2Fw4QuCIY2EgtTxWg6qssHdGQb-2Fi6IVrmJEU-3D,144,1
2306,http://fcbarcelona-spain.blogspot.com/,252,0
2307,http://www.dinamani.com/,264,0
2308,https://omkqaqpdeghkmqxupdmromyqgr-dot-gle39404049.rj.r.appspot.com/,204,1
2309,http://hwebb.freeservers.com/slideshow/,276,0
2310,http://satirist.org/learn-game/,252,0
2311,http://abbiscoffeemill.com/,180,0
2312,http://www.walthowe.com/,276,0
2313,http://www.viewfromablue.com/,132,0
2314,http://www.ddindia.gov.in/,300,0
2315,https://royalmail-parcelpay.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2316,http://34.70.209.251/champs/biggs/?email=lyh205@kwater.or.kr,-1,1
2317,http://www.mindspring.com/~mfpatton/Tissues.htm,324,0
2318,http://www.findmeanauthor.com/,192,0
2319,http://www.calctool.org/,168,0
2320,http://www.bestvideo.com/,324,0
2321,http://www.irvingfarm.com/,264,0
2322,http://www.dmm.cz/en/dmm_window_dll.htm,272,0
2323,http://ama.arnazons.com/,12,1
2324,https://www.amazon-check-co-jp.e7z.top/,-1,1
2325,http://math.bu.edu/DYSYS/ode-bif/ode-bif.html,436,0
2326,http://www.flan-king.com/,204,0
2327,https://auth-via-cancellation.com/lloyds/Login.php,12,1
2328,http://www.google.org/,276,0
2329,https://orio-2fe34.web.app/,-1,1
2330,http://www.fao.org/WAICENT/FAOINFO/ECONOMIC/GIEWS/ENGLISH/FS/index.htm,372,0
2331,http://www.victoronline.co.uk/,252,0
2332,http://www.searchenginelinks.co.uk/,252,0
2333,https://mobilepayeenotices.com/lloyds/Login.php,12,1
2334,http://members.tripod.com/FootlightNotes/index.html,324,0
2335,https://jrxgkwcinmutsjggoxsiylpeqo-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2336,https://www.myetherwallete.vip/#/access-my-wallet,-1,1
2337,http://tmedfavfwrudfzvcaxfcxyaecp-dot-gl099898987fhkl.uk.r.appspot.com/,204,1
2338,http://www.sees.com/,408,0
2339,http://www.wholesalegemshop.com/,204,0
2340,http://www.archost.net.au/mkb.hu/mkb/6e38072ea53b30964677cb11e7e5df66/login.php,-1,1
2341,https://ukdgndwofoulxaybxlvkpbcnxp-dot-gle39404049.rj.r.appspot.com/,204,1
2342,https://docs.revv.so/m/Untitled-Document-o28gu6eLT2ld53g,-1,1
2343,https://consulthip.biz/?hcard=new,12,1
2345,https://c-dkassinaletriclientesgv.com/WERTGHJH7G6F5D4S3D4F5G6H/MLV3S4D5F6G7H8J9K4D5F6G/login-app.php?id=187b683d0d15b741d6f8c7ba1c449508,12,1
2346,http://www.9xm.in/,168,0
2347,http://yvhlrpzjtbwmlixdclysackumt-dot-gle39404049.rj.r.appspot.com/,204,1
2348,http://www.robotslife.com/,240,0
2349,http://www.thechicagocouncil.org/,264,0
2350,http://bigskycandy.com/,240,0
2351,https://sfrmail1.wixsite.com/my-site-2,108,1
2352,https://amazon.co.jp.colthes.club/pc/,12,1
2353,http://www.litandphil.org.uk/,312,0
2354,http://cydaindia.org.in/a/icbu_login.php?passport.alibaba.com.spm=a2700.8293689.scGlobalHomeHeader.9.1fa367afsMyIqw&tracelog=hd_signin,36,1
2355,https://secure-webapps-supports.supportinfo4.com/a5cdd4aa0048b187f7182f1b9ce7a6a7/knhmWSOc40J4X3DJCeXJ3v1oVrLP.php?country=CA-Canada&amp;lang=en,12,1
2356,http://royalmail.co.uk-postal.com/,12,1
2357,http://billing-information-ee.com/,12,1
2358,https://royalmail.parcel-redelivery-atempt.com/,12,1
2359,https://identification7.yolasite.com/,156,1
2360,http://www.fowlerschocolates.com/,300,0
2361,https://geoscopes.ng/include/at/Indexxatt.htm,-1,1
2362,http://www.parfumsraffy.com/,276,0
2363,https://orico.co.jp.nmxxg.com/,84,1
2364,https://www1.smbc-card.zfdjj.cn/404.html,12,1
2365,https://www.amazon-gcatech.com/,12,1
2366,http://royal-mail-delivery-uk.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2367,https://tidalpiquillor.com/.well-known/pki-validation/BOFA/copy/updatecontactinformation-SUPPORT-37899282911786758796/,12,1
2368,http://ygyiyyt.cf/,-1,1
2369,http://www.aplusmath.com/games/index.html,300,0
2370,https://enevis-investors.com/asdfgh/Secure/,12,1
2371,http://shop.npr.org/,348,0
2372,http://www.allexperts.com/browse.cgi?catLvl=3&catID=1041,288,0
2373,http://www.gillette.com/,324,0
2374,https://web7894.cweb02.gamingweb.de/776rrtyfdm/,-1,1
2375,http://www.globerecords.com/,312,0
2376,https://www.amazon-check-co-jp.t7m.top/,-1,1
2377,http://lloydsconnect.com/Login.php,12,1
2378,https://nhsmgt-pp.cf/?login=do,-1,1
2379,http://www.amsterchem.com/,192,0
2380,http://www.gujaratindia.com/,324,0
2381,https://www.m.facebook.pl-group-4237592493752-post-375927579425.ct8.pl/,-1,1
2382,http://www.math.rwth-aachen.de/~Gabriele.Nebe/LATTICES/,-1,0
2383,http://royalmail.parcel-update.com/,12,1
2384,http://f0522189.xsph.ru/ali1/ali/login.php,156,1
2385,https://pljsitpqblxikifglwsbsbosll-dot-gle39404049.rj.r.appspot.com/,204,1
2387,https://inpost-dostawa.pl/get/72840718,-1,1
2388,http://www.monasterycandy.com/,276,0
2389,https://rb.gy/y2p7bn?Facebook_Update,-1,1
2390,https://arnoldmariekady.wixsite.com/mail,108,1
2391,http://101uc.tk/,-1,1
2392,http://lloydbank-newlogin.com/secureaccount/level3,12,1
2393,http://damato.light-speed.de/dessolver/,-1,0
2394,https://eba0200d0c.nxcli.net/home/,60,1
2395,http://www.ritasretros.com/,209,0
2396,http://www.tordoffs.biz/,-1,0
2397,http://www.acura.com/,300,0
2398,http://www.cavediver.net/,252,0
2399,http://www.tadriib.com/office,12,1
2400,https://www.amazon-check-co-jp.p5s.top/,-1,1
2401,http://cn28538.tmweb.ru/w/service-login.orange/Identifiez-vous.php,180,1
2402,http://kadakiaenterprise.com/,264,0
2403,http://www.careerconsultants.co.uk/,288,0
2404,http://www.ombe.com/,288,0
2405,https://lifeway.ngo/fff/Telekom.confirmed/login.php?jBmoujYdG7WsDGDRFLAhq97GXf2BKFhdUtw6cITb7RlmRzx1XTgAulIIw1113d4d0uZWuI5Vfpf7ZDKR&SERVID=Service_Login_&_Authentication=abc751205e48db867c3652aa13739c0f0ad009b750139e498359754f50fd6a946714697d0763d81cd974ad91e14aec84b4c938600a9a806a08a85409,-1,1
2406,https://marketing.jffalcom.com.br/DHL/dhl/dhl/dhl/48750a2bb7bf4bf9666425d23b5aea71/,180,1
2407,https://secure273.inmotionhosting.com/~fd28215/ERFRV4R4RFRE/FDH94458FVRB/cool/login.php,252,1
2408,http://o2-ukresolutions.com/,12,1
2409,http://www.isbodyjewelry.com/,312,0
2410,http://v3ntjpf5z5zavmi.ddns.net/DBS/,252,1
2411,http://www.sexscience.org/,300,0
2412,https://sukoon-e-dil.org/thebo/PageUpdated/ampt.html?app=@glendon.yorku.ca&amp;subdomain=http://glendon.yorku.ca,-1,1
2413,http://www.bijan.com/,324,0
2414,http://www.kellerhaus.com/,300,0
2415,http://www.scs.leeds.ac.uk/cpde/,235,0
2416,http://www.hoise.com/,312,0
2417,http://searchenginewatch.com/,288,0
2418,"https://secure.oldschool.com-ez.ru/m=forum/forums.ws117,768905972,0364978,6731434628927643,3",12,1
2419,http://recruitonnet.com/,264,0
2420,http://www.biossc.de/seqool/index.html,-1,0
2421,http://pinkoliveentertainment.com/wp-messages/css/Login.htm?email=&amp;email&amp;,36,1
2422,https://www.myroyalmail-fees-custom.com/secure.php?&amp;sessionid=$hash&amp;securessl=true,12,1
2423,https://www.amazon-check-co-jp.c5e.top/,-1,1
2424,https://ee-unpaid-payment.com/,12,1
2425,http://en.wikipedia.org/wiki/Manchester_United_F.C.,264,0
2426,https://pxrnblpajwxjmhjukfkfkrwaww-dot-gle39404049.rj.r.appspot.com/,204,1
2427,http://www.hotplatters.com/,284,0
2428,http://perennialtearoom.com/,300,0
2429,http://safeguard89-001-site1.itempurl.com/help.htm,96,1
2430,http://rulesfb-1wvarvxx.webport.ca/connect.html?timelimit=e2a0e3e5f515ebe6cddaf619ad05ef19,192,1
2431,http://www.palmohan.com/,276,0
2432,http://23.102.132.145/locaweb/index.php,-1,1
2433,https://gochatgruops7.ml/,-1,1
2434,http://e-resume.net/,264,0
2435,https://esferabonusresgate.westeurope.cloudapp.azure.com/,324,1
2436,http://www.valentineperfume.com/,204,0
2437,https://main.d3ncpj42g31zx7.amplifyapp.com,36,1
2438,http://www.ruet.com/us/jack.asp,264,0
2439,http://www.joeybarton.net/,180,0
2440,http://www.smart-it-consulting.com/database/progress-database-design-guide/,204,0
2441,http://www.addix.com/products/spline/overview.html,288,0
2442,http://40.119.42.45/banks/Desjardins/,-1,1
2443,https://olx.pl-kwota.site/login/ipko/?id=6963345e1882de8a758314b9c8467e1e,12,1
2444,https://s2db.co.uk/FBG/,12,1
2445,http://driftinside.wordpress.com/,264,0
2446,http://tvnz.co.nz/cricket-news,-1,0
2447,http://www.sdk.co.jp/,-1,0
2448,https://secure.login.aliexpress.com.coin-balance.com/help.action,12,1
2449,https://services.runescape.com-no.ru/,12,1
2450,http://www.tradesbyhaimshahar.com/,84,0
2451,https://fb-post-id-9nvqa1.com/connect.html?timelimit=8cd249a715fd68887d53726d85510d05,12,1
2452,http://allegro-pl-7e2a33.ingress-daribow.easywp.com/logownie/form/,96,1
2453,http://ch10977.tmweb.ru/,180,1
2454,http://www.marcolympics.org/,216,0
2455,http://signin.ea-winter.com/p/web1,12,1
2456,https://bocah-smk-ngentot.garenasfreex.tk/login.php,-1,1
2457,https://ljmzajryohhhtytqzyhienhupx-dot-glmar9393293232323.uk.r.appspot.com/,204,1
2458,https://orange.iobeya.com/s/download/resources/client-html-plugin/4.5.19.83329/public/,132,1
2459,https://ce442ac57e3849333.temporary.link//7D5FS4FD56SD65C5XSMPGFT//DS5G4DSC5S5XSGFSSSQDOFGFVKLFV/DFS0F2C5DC2QS2CFV/,-1,1
2460,http://www.capservice.online/ws/e91a9,12,1
